
2015-11-10 16:00:42, 34.0, 26.0, 12.0, 15.0, 13.0, 12.0, 7.00, 4.00
2015-11-10 16:01:47, 34.0, 26.0, 12.0, 15.0, 13.0, 12.0, 7.00, 4.00
2015-11-10 16:02:16, 34.0, 26.0, 12.0, 15.0, 13.0, 12.0, 7.00, 4.00
2015-11-10 16:02:48, 34.0, 26.0, 12.0, 15.0, 13.0, 12.0, 7.00, 4.00
2015-11-10 16:03:38, 34.0, 26.0, 12.0, 15.0, 13.0, 11.0, 7.00, 4.00
